,fuv_mag,nuv_mag,Vmag,Bmag,err,variable
18348,22.268,15.887,12.077,12.586,0.0678969807870718,0
18349,22.82,22.341,16.409,17.432,0.1772286658529031,0
18350,23.195,18.457,15.8,16.251,0.0911975876873944,0
18351,23.111,21.428,15.632,16.796,0.1027277956543408,0
18352,21.842,19.131,14.282,15.276,0.1776541584089717,0
18353,22.979,16.553,12.64,13.125,0.0470744091837592,0
18354,23.73,16.297,11.319,11.972,0.0386005181312375,0
18355,20.38,14.591,10.705,11.157,0.0542033209314706,0
18356,19.622,16.13,12.985,13.312,0.1419471732723128,0
18357,23.783,16.712,10.816,11.494,0.0760591874792256,0
18358,20.417,19.725,16.514,17.376,0.148660687473185,0
18359,18.337,13.271,9.126,9.563,0.0275862284482674,0
18360,22.881,18.024,10.545,11.461,0.0202237484161566,0
18361,23.48,17.425,13.502,14.022,0.0657647321898295,0
18362,23.71,17.259,12.757,13.349,0.0616846820531645,0
18363,21.87,16.079,11.487,11.98,0.021189620100417,0
18364,22.016,15.598,11.211,11.726,0.0563027530410369,0
18365,22.786,17.295,13.441,13.983,0.1072007462660591,0
18366,22.864,16.608,12.092,12.57,0.1045609869884556,0
18367,24.116,17.616,13.093,13.777,0.1680773631397161,0
18368,23.262,21.965,14.769,16.124,0.1025914226434159,1
18369,23.456,18.408,14.979,15.47,0.1528201557386983,0
18370,20.038,15.331,11.673,12.125,0.1128981842192335,0
18371,22.986,19.389,14.248,14.88,0.0557584074378025,0
18372,24.172,16.155,10.888,11.573,0.091706052144883,0
18373,22.973,17.491,14.734,15.177,0.0740945342113708,0
18374,22.503,15.691,10.968,11.585,0.0809567785920363,0
18375,22.974,18.906,16.235,16.543,0.097948966303887,0
18376,22.91,18.752,10.732,11.876,0.0718401002226472,0
18377,23.185,17.767,13.728,14.251,0.0974166310236604,0
18378,22.568,16.074,11.93,12.404,0.0398246155034797,0
18379,23.702,17.641,12.985,13.57,0.0581807528311554,0
18380,22.752,16.776,12.916,13.398,0.0364005494464025,0
18381,23.384,17.34,13.344,13.885,0.0480104155366312,0
18382,18.46,16.584,15.597,16.013,0.1099863627910296,0
18383,18.602,14.527,11.342,11.688,0.1253195914452325,0
18384,17.72,13.688,10.454,10.779,0.0298328677803525,0
18385,22.184,16.642,13.751,14.245,0.0272029410174708,0
18386,23.432,20.614,15.907,16.7,0.0677790528113221,0
18387,22.252,15.637,10.946,11.446,0.0336154726279432,0
18388,23.261,16.69,11.968,12.683,0.0566127194188726,0
18389,21.121,15.703,12.383,12.824,0.0542033209314706,0
18390,23.322,20.732,15.341,16.041,0.0573846669416142,0
18391,22.182,16.7,13.171,13.64,0.0374432904536981,0
18392,23.761,18.212,13.798,14.45,0.0448218696620299,0
18393,23.386,21.77,16.308,17.501,0.2151278689523977,0
18394,21.461,16.024,12.321,12.769,0.0651920240520265,0
18395,23.564,16.941,13.629,14.135,0.0688839603971781,0
18396,17.682,16.443,14.045,14.184,0.0752861208988748,0
18397,22.798,17.639,14.013,14.464,0.0325576411921994,0
18398,21.317,17.311,14.195,14.562,0.0857029754442633,0
18399,23.626,17.651,10.595,11.508,0.0581377674149945,0
18400,20.062,14.059,10.035,10.517,0.0548178802946629,0
18401,23.609,16.616,11.354,11.87,0.1022007827758672,0
18402,21.097,16.646,12.865,13.317,0.0432666153055678,0
18403,22.095,20.871,14.635,16.364,0.0594053869611165,1
18404,17.012,13.562,9.083,9.543,0.0,0
18405,23.278,16.117,11.905,12.446,0.0958018788959799,0
18406,21.148,15.254,11.12,11.613,0.0521536192416211,0
18407,18.485,17.846,15.691,15.854,0.0512249938994627,0
18408,23.333,19.652,13.546,14.406,0.020591260281974,0
18409,23.624,20.648,14.777,15.483,0.0623698645180507,0
18410,23.069,17.818,14.153,14.603,0.0401621712560464,0
18411,22.979,17.679,13.6,14.093,0.0191049731745428,0
18412,24.119,20.541,15.458,16.141,0.1092016483392077,0
18413,21.55,15.915,11.747,12.226,0.0197989898732233,0
18414,21.572,16.641,13.383,13.883,0.2733587386567329,0
18415,19.467,14.771,11.287,11.81,0.2346486735526114,0
18416,21.084,19.984,14.903,15.909,0.1521085138971517,1
18417,23.1,16.115,11.361,11.993,0.1329661611087573,0
18418,22.243,15.939,11.548,12.138,0.0361247837363768,0
18419,22.429,19.83,14.997,15.66,0.0466690475583121,0
18420,20.048,19.094,14.683,15.45,0.1552610704587599,0
18421,21.42,15.709,11.928,12.41,0.0684470598345904,0
18422,22.772,16.068,9.807,10.538,0.1513274595042155,0
18423,23.237,16.863,12.831,13.369,0.0594810894318522,0
18424,23.521,18.648,14.618,15.133,0.0868331733843696,0
18425,21.551,15.121,10.99,11.46,0.1566971601529523,0
18426,19.912,13.278,8.194,8.757,0.0247386337537059,0
18427,12.995,12.408,9.634,9.691,0.1882817038376273,0
18428,23.579,17.525,13.703,14.243,0.0694262198308391,0
18429,23.219,16.92,11.915,12.512,0.0571401785086466,0
18430,17.463,17.021,15.5,16.346,0.1274754878398196,0
18431,21.885,21.943,16.215,17.138,0.0891852005660131,0
18432,18.644,14.097,10.495,10.908,0.0348281495345359,0
18433,22.577,17.32,13.336,13.861,0.0274590604354919,0
18434,22.581,15.537,11.53,12.02,0.0645368112010502,0
18435,23.001,18.276,14.655,15.072,0.1482194319244275,0
18436,23.16,17.021,12.098,12.729,0.1116288493177279,0
18437,22.942,17.923,14.346,14.702,0.3999712489667226,1
18438,22.339,19.369,15.434,16.099,0.0618546683767684,0
18439,22.457,16.778,13.267,13.732,0.0394588393138977,0
18440,23.224,17.212,11.476,12.196,0.0408044115262063,0
18441,22.834,16.305,11.256,11.885,0.0398246155034797,0
18442,23.595,17.316,13.297,13.884,0.0616198020120155,0
18443,16.313,15.848,15.371,15.32,0.1096357605893259,0
18444,23.081,16.849,12.916,13.381,0.1226417547167358,0
18445,21.757,15.684,11.219,11.794,0.0746525284233561,0
18446,18.178,17.655,15.98,16.598,0.1813973538947026,0
18447,21.815,16.622,12.213,12.794,0.0801311425102625,1
18448,21.685,20.717,15.805,17.116,0.0860929730001235,0
18449,23.71,16.688,12.494,12.997,0.0266270539113886,0
18450,22.477,16.329,11.606,12.131,0.1020832993197222,0
18451,19.943,13.944,9.133,9.635,0.0,0
18452,22.757,19.14,15.446,15.919,0.0586941223633167,0
18453,22.429,15.646,11.206,11.72,0.0404598566482878,0
18454,23.28,17.376,12.631,13.177,0.0444184646290256,0
18455,22.636,16.135,11.972,12.512,0.1347367804276174,0
18456,21.429,15.59,11.609,12.144,0.0162788205960997,0
18457,17.516,12.693,8.738,9.047,0.0,0
18458,21.636,15.123,10.66,11.172,0.0967470929795826,0
18459,17.998,13.288,9.314,9.927,0.0,0
18460,22.846,17.255,13.559,14.115,0.0998098191562333,0
18461,23.286,16.224,11.53,12.089,0.0868389313614579,0
18462,24.195,17.691,13.278,13.867,0.0480832611206852,0
18463,23.696,18.092,13.041,13.681,0.0254558441227157,0
18464,23.811,20.191,14.912,15.626,0.0560802995712398,0
18465,22.373,15.295,10.258,10.961,0.0715891053163817,0
18466,23.663,17.599,13.64,14.179,0.1081896483033381,0
18467,23.586,16.381,10.238,10.957,0.0496487663492256,0
18468,22.478,16.912,13.122,13.574,0.0237697286480094,0
18469,21.971,19.207,16.522,16.917,0.2719999999999999,1
18470,22.857,16.492,12.951,13.358,0.1060660171779821,0
18471,23.374,16.299,11.37,12.005,0.0516236379965612,0
18472,20.539,15.03,11.166,11.618,0.0246981780704569,0
18473,19.468,18.635,16.044,16.903,0.064,0
18474,23.271,18.07,13.8,14.387,0.045276925690687,0
18475,22.08,15.06,10.53,11.109,0.0241660919471891,0
18476,17.227,16.33,14.072,14.153,0.0863307592923866,0
18477,20.76,19.535,15.925,17.292,0.0,0
18478,23.524,17.089,11.46,12.229,0.0604152298679728,0
18479,22.129,15.139,10.762,11.397,0.0842199501305955,0
18480,15.502,11.968,7.287,7.65,0.0,0
18481,23.308,16.945,12.479,13.02,0.0403112887414927,0
18482,23.609,16.813,11.613,12.191,0.0522015325445527,0
18483,23.173,16.666,11.914,12.462,0.1183427226321923,0
18484,23.12,18.801,15.935,16.35,0.1008811181539935,0
18485,23.093,16.166,10.589,11.266,0.0234307490277199,0
18486,22.644,15.52,10.252,10.87,0.0708378429936993,0
18487,23.533,17.253,9.418,10.248,0.025,0
18488,22.049,15.585,11.553,12.03,0.072034713853808,0
18489,17.684,13.937,10.127,10.392,0.1030921917508789,0
18490,22.266,19.143,11.443,12.423,0.0230217288664426,0
18491,23.239,17.881,12.638,13.248,0.0199248588451712,0
18492,21.37,15.746,12.145,12.62,0.031304951684997,0
18493,22.782,21.936,16.676,17.229,0.1669311235210498,0
18494,23.058,18.677,15.173,15.702,0.0728354309385205,0
18495,23.261,22.728,15.934,16.805,0.1241692393469493,0
18496,21.744,16.076,11.897,12.389,0.0277848879788996,0
18497,19.149,16.707,13.321,13.729,0.0499299509312797,0
18498,20.686,14.711,10.966,11.432,0.0362353418639868,0
18499,18.378,17.329,14.906,15.017,0.0294108823397054,0
18500,23.253,17.445,13.247,13.814,0.0172046505340852,0
18501,19.828,15.316,11.882,12.279,0.0242074368738204,0
18502,21.892,20.313,15.325,16.49,0.0662117814289874,0
18503,21.884,20.734,15.47,16.635,0.0963846460801719,0
18504,19.746,17.166,14.159,14.442,0.1239677377384938,0
18505,20.831,19.199,14.521,15.247,0.0482700735445886,0
18506,21.394,15.745,12.005,12.502,0.0404969134626331,0
18507,23.389,17.477,11.297,12.192,0.0480832611206852,0
18508,17.118,14.488,11.691,11.88,0.0389486841883008,0
18509,22.407,19.813,15.793,16.341,0.1583824485225557,0
18510,19.478,14.092,10.113,10.464,0.2052047757728849,0
18511,20.824,18.669,13.875,14.475,0.1106390527797486,0
18512,22.146,20.186,15.748,16.8,0.0,0
18513,21.289,17.274,13.902,14.34,0.034132096331752,0
18514,24.203,22.246,16.99,17.899,0.3327731960359788,0
18515,18.703,18.319,16.114,16.934,0.0483011387029332,0
18516,22.143,18.121,14.803,15.236,0.0776981338257232,0
18517,23.173,16.396,12.262,12.821,0.0876413144584219,0
18518,23.854,17.694,12.994,13.557,0.1060047168761843,0
18519,23.625,18.199,11.887,12.638,0.0905538513813741,0
18520,23.224,17.098,12.722,13.321,0.0789176786277954,0
18521,23.134,18.268,14.93,15.325,0.0880567998510052,0
18522,22.808,16.88,12.808,13.261,0.0180277563773199,0
18523,23.181,21.063,15.83,16.852,0.1062308806327049,0
18524,23.336,16.447,12.745,13.237,0.072034713853808,0
18525,23.253,17.229,12.265,12.837,0.0657951365983839,0
18526,22.096,15.472,10.184,10.773,0.1879201958279099,0
18527,23.867,17.95,11.184,12.074,0.0518555686498566,0
18528,23.563,18.049,12.488,13.251,0.0474341649025256,0
18529,23.743,17.871,13.332,13.906,0.055217750769114,0
18530,12.995,12.408,9.667,9.712,0.1159353267990391,0
18531,22.442,16.07,11.741,12.311,0.0375765884561118,0
18532,23.241,17.736,14.116,14.568,0.0278567765543682,0
18533,20.2,15.494,11.409,11.927,0.1092520022699813,0
18534,23.87,18.44,15.091,15.51,0.0228473193175917,0
18535,19.399,15.204,11.76,12.16,0.1034794665622122,0
18536,21.287,14.305,9.529,10.115,0.0924391691870929,0
18537,19.647,18.924,15.476,16.509,0.0588557558782486,0
18538,22.464,18.803,15.692,16.197,0.0,0
18539,21.814,21.53,16.296,17.393,0.071449282711585,0
18540,23.063,17.515,13.597,14.147,0.043081318457076,0
18541,20.359,14.345,10.468,10.928,0.0834326075344646,0
18542,20.471,14.482,9.575,10.123,0.016,0
18543,19.907,16.597,13.758,13.999,0.0468721665810318,0
18544,19.163,13.997,10.218,10.66,0.0872009174263665,0
18545,22.488,15.519,10.976,11.583,0.0446878059430086,0
18546,19.522,14.835,11.544,11.978,0.1037400597647794,0
18547,19.699,15.349,11.673,12.087,0.1350592462588178,0
18548,23.242,17.252,13.708,14.125,0.0233238075793812,0
18549,22.774,20.23,15.674,16.961,0.0608276253029822,0
18550,21.124,20.624,16.151,16.92,0.1565407295242998,0
18551,23.263,16.872,12.498,13.017,0.0220227155455452,0
18552,18.767,18.29,16.232,17.093,0.1078239305534722,0
18553,22.274,16.112,11.158,11.88,0.0438406204335659,0
18554,21.974,14.633,8.458,9.144,0.0,0
18555,20.359,17.69,14.613,14.875,0.0581893461039046,0
18556,23.194,20.851,16.672,17.387,0.0,0
18557,20.958,15.35,11.196,11.707,0.0357351367704112,0
18558,22.576,16.05,11.386,11.971,0.0629682459657246,0
18559,23.332,17.148,12.793,13.34,0.0509901951359278,0
18560,20.094,14.203,9.954,10.299,0.1685763921787389,0
18561,21.401,14.922,11.024,11.517,0.0404969134626331,0
18562,23.803,18.737,15.083,15.566,0.0692603782836911,0
18563,23.368,17.25,12.91,13.482,0.0438292140016222,0
18564,18.502,17.239,14.847,14.902,0.0592030404624627,0
18565,23.123,21.685,16.647,17.37,0.135,0
18566,21.405,20.612,14.469,15.344,0.0845340168216322,0
18567,23.518,16.28,11.182,11.775,0.037161808352124,0
18568,22.897,16.666,11.53,12.142,0.0835284382710463,0
18569,20.933,14.754,6.199,7.071,0.0,0
18570,23.048,17.382,13.569,14.002,0.1196327714299054,0
18571,23.21,17.134,13.157,13.635,0.0461410879802373,0
18572,23.835,18.09,14.953,15.532,0.1376408369634535,0
18573,24.216,22.465,14.496,15.648,0.2847823730500187,0
18574,22.284,17.231,13.582,14.004,0.1337759320655251,0
18575,20.752,14.349,10.023,10.499,0.0520096144957833,0
18576,20.629,14.62,10.639,10.925,0.0702566722810011,0
18577,23.982,18.116,14.38,14.884,0.10295630140987,0
18578,22.44,16.129,12.122,12.603,0.0521536192416211,0
18579,23.787,16.278,12.391,12.981,0.0560357029044875,0
18580,24.126,16.762,11.88,12.53,0.0578013840664737,0
18581,21.121,15.813,12.012,12.548,0.0585234995535981,0
18582,23.532,22.026,16.103,17.129,0.1847836572860273,0
18583,23.195,17.955,14.135,14.656,0.0738173421358423,0
18584,23.759,16.481,12.097,12.617,0.0316227766016837,0
18585,17.295,16.832,15.314,15.837,0.0994032192637642,0
18586,23.564,18.202,14.921,15.388,0.051478150704935,0
18587,20.774,17.444,14.875,15.226,0.0566127194188726,0
18588,18.311,17.826,15.848,16.698,0.1126143862923383,0
18589,22.165,17.792,14.383,14.891,0.0528393792544916,0
18590,23.069,17.535,13.832,14.349,0.0460108682813093,0
18591,21.834,15.137,9.742,10.353,0.1011335750381642,0
18592,17.565,17.184,16.087,16.577,0.0730068489937759,0
18593,23.059,17.07,12.142,12.847,0.1369561973771176,0
18594,22.581,18.038,13.514,14.109,0.0798310716450681,0
18595,22.664,16.886,12.471,13.101,0.0455411901469428,0
18596,20.886,17.67,14.428,14.838,0.0714212853426763,1
18597,21.127,15.7,11.774,12.268,0.0708307842678591,0
18598,22.933,18.544,14.639,15.184,0.0573846669416142,0
18599,21.745,16.299,12.377,12.807,0.0895544527089524,0
18600,22.958,16.186,11.538,12.093,0.0403112887414927,0
18601,20.775,15.099,11.273,11.77,0.0362353418639868,0
18602,22.147,16.811,13.226,13.575,0.1041393297462587,0
18603,23.518,20.656,15.023,15.838,0.0784346862045103,0
18604,20.137,16.18,11.441,12.202,0.0478852795752515,0
18605,23.46,18.478,13.113,13.823,0.0258069758011278,0
18606,23.249,16.738,11.913,12.506,0.0796241169495775,0
18607,21.144,15.696,12.309,12.768,0.0466154480832266,0
18608,22.495,15.674,11.049,11.626,0.0388329756778952,0
18609,23.366,20.1,10.049,11.59,0.0765767588763065,0
18610,24.679,17.527,11.481,12.309,0.0425205832509386,0
18611,23.586,16.152,10.919,11.543,0.0802309167341368,0
18612,22.226,15.833,11.537,12.063,0.0339999999999999,0
18613,20.178,19.758,12.71,13.825,0.0602162768692983,0
18614,22.499,18.322,15.61,16.044,0.059,0
18615,20.274,16.97,14.614,14.934,0.006,0
18616,23.21,19.451,13.035,14.013,0.0917060521448829,0
18617,23.247,17.716,14.91,15.338,0.0724223722339996,0
18618,20.053,15.169,11.33,11.779,0.0212602916254693,0
18619,22.886,16.608,12.46,12.99,0.066,0
18620,23.397,21.228,15.659,16.502,0.0818413098624405,0
18621,23.583,18.266,14.453,14.905,0.046065171225124,0
18622,23.754,17.307,13.382,13.951,0.0493659801887899,0
18623,23.413,22.596,14.081,15.147,0.0843148859929253,0
18624,23.577,16.591,12.357,12.813,0.1619135571840727,0
18625,21.287,18.198,13.541,14.2,0.0991261822123701,0
18626,20.785,20.348,17.045,18.199,0.272,0
18627,23.931,17.776,13.81,14.335,0.0502095608425327,0
18628,22.156,17.981,14.98,15.4,0.0273130005674953,0
18629,21.398,14.688,10.452,10.981,0.0539073278877742,0
18630,23.742,17.533,13.129,13.711,0.0439089968002003,0
18631,22.521,19.64,13.555,14.401,0.1033247308247159,0
18632,22.135,16.895,13.173,13.663,0.0322024843762092,0
18633,23.211,18.435,14.986,15.526,0.0570701322935211,0
18634,22.044,15.831,12.119,12.63,0.0522015325445527,0
18635,22.563,17.175,13.004,13.539,0.0557584074378025,0
18636,23.271,17.07,11.371,12.031,0.0541202365109392,0
18637,21.806,17.023,13.516,13.94,0.0388329756778952,0
18638,23.54,20.66,14.458,15.32,0.1003444069193694,0
18639,23.809,16.479,11.906,12.481,0.032893768406797,0
18640,18.53,17.514,15.148,15.287,0.0975294827218928,0
18641,23.245,16.928,13.028,13.644,0.0604152298679728,0
18642,20.373,15.555,11.677,12.169,0.0542309874518249,0
18643,22.934,20.596,14.935,15.653,0.0347131099154195,0
18644,20.973,16.175,11.307,11.921,0.16,1
18645,20.157,15.555,11.423,11.926,0.076157731058639,0
18646,23.39,17.811,13.903,14.455,0.0281780056072107,0
18647,22.671,16.335,12.074,12.615,0.0252388589282479,0
18648,21.772,19.511,12.425,13.618,0.0284604989415154,1
18649,18.124,17.683,15.729,15.782,0.1115078472574912,0
18650,22.807,18.726,15.982,16.47,0.1594553228964151,0
18651,22.859,16.626,12.154,12.69,0.0430464865000617,0
18652,20.382,19.258,14.537,15.707,0.0700071424927485,0
18653,22.791,16.86,12.646,13.123,0.0286356421265527,0
18654,23.515,19.823,15.825,16.408,0.1195198728245642,0
18655,21.014,16.028,12.646,13.09,0.0465295604965273,0
18656,19.022,17.01,13.145,14.182,0.0318276609256791,0
18657,22.354,16.661,12.485,13.072,0.4354227830511398,1
18658,23.113,16.183,11.096,11.721,0.0518844870842913,0
18659,23.814,19.42,14.233,14.969,0.0893196506934504,0
18660,22.939,17.353,13.008,13.618,0.0577754273026171,0
18661,23.458,16.666,12.694,13.222,0.0488466989672792,0
18662,23.452,17.47,11.874,12.564,0.0586003412959344,0
18663,21.971,15.742,11.369,11.941,0.0721248916810278,0
18664,19.29,13.745,9.394,9.882,0.0500899191454727,0
18665,21.595,15.566,11.186,11.774,0.0787718223732319,0
18666,15.974,14.883,12.465,12.576,0.03,0
18667,23.222,19.225,15.554,15.985,0.0934772699644143,0
18668,22.302,17.043,13.676,14.169,0.0619838688692469,0
18669,22.519,18.055,14.473,14.973,0.0474236228055175,0
18670,23.864,17.965,13.392,13.94,0.0228035085019827,0
18671,23.628,16.94,13.136,13.623,0.0778331548891601,0
18672,19.832,19.012,16.444,17.211,0.1735309770617338,0
18673,23.38,16.372,12.168,12.69,0.0572013985843003,0
18674,23.134,16.283,11.597,12.234,0.0593043000127309,0
18675,22.502,15.428,9.744,10.44,0.0612209114600558,0
18676,20.801,15.152,11.083,11.573,0.0764787552199955,0
18677,22.537,16.069,12.162,12.644,0.0664830805543786,0
18678,22.742,20.595,16.045,16.699,0.1456468331272602,0
18679,23.547,18.158,15.433,15.948,0.0,0
18680,23.912,22.453,15.15,16.479,0.1325028301584536,1
18681,21.054,15.883,12.472,12.921,0.0,0
18682,22.753,17.417,13.605,14.037,0.0814923309275173,0
18683,19.73,14.431,10.609,10.995,0.0431856457633783,0
18684,21.704,17.079,13.667,14.043,0.0776981338257232,0
18685,23.73,17.616,13.54,14.009,0.0247588368062798,0
18686,22.755,22.449,14.818,15.696,0.0828070045346406,0
18687,20.253,16.75,13.823,13.971,0.236135554290327,0
18688,18.854,18.375,15.873,16.925,0.0914822387133152,0
18689,23.172,16.129,11.496,12.058,0.0332866339541864,0
18690,23.067,16.891,11.828,12.516,0.0621691241694782,0
18691,21.038,16.426,10.343,11.642,0.0490407993409569,0
18692,23.802,18.235,13.801,14.337,0.06209669878504,0
18693,22.729,17.51,14.366,14.897,0.1376117727521886,0
18694,23.001,16.247,12.025,12.572,0.0367151195013716,0
18695,23.901,21.447,13.131,14.259,0.0807217442824422,0
18696,19.699,14.169,10.089,10.458,0.1078378412246832,0
18697,22.943,16.769,12.279,12.854,0.0984784240328814,0
18698,22.037,15.707,11.17,11.772,0.0498196748283246,0
18699,22.78,16.563,10.584,11.39,0.0311448230047948,0
18700,23.974,16.63,11.05,11.746,0.0361247837363768,0
18701,21.538,16.467,12.653,13.146,0.0963846460801719,0
18702,22.787,17.246,13.665,14.075,0.11700427342623,0
18703,23.515,17.999,13.274,13.866,0.0857029754442633,0
18704,23.553,16.996,12.615,13.152,0.032310988842807,0
18705,21.025,16.65,14.044,14.489,0.0903548559846121,0
18706,23.813,17.086,13.145,13.652,0.0582494635168428,0
18707,23.529,16.513,11.436,12.051,0.1086692228738201,0
18708,23.204,21.023,14.978,15.82,0.008,0
18709,23.773,18.594,16.058,16.508,0.121037184369102,0
18710,23.334,18.495,14.419,14.849,0.3219083720563975,1
18711,17.544,13.122,9.091,9.523,0.0662193325245732,0
18712,23.461,16.199,10.891,11.54,0.0407062648740952,0
18713,18.266,17.856,16.334,16.507,0.0796115569499805,0
18714,20.115,19.717,17.375,17.924,0.066,0
18715,22.124,15.539,11.298,11.822,0.045177427992306,0
18716,23.408,17.574,12.588,13.224,0.0856154191720159,0
18717,17.998,13.893,10.485,10.756,0.0676756972627545,0
18718,24.012,17.12,12.155,12.797,0.0534883164812653,0
18719,22.947,17.63,11.993,12.637,0.1385135372445596,0
18720,23.732,20.322,15.544,16.205,0.0716937933157396,0
18721,20.963,15.889,11.869,12.378,0.0134164078649987,0
18722,21.379,17.29,14.124,14.474,0.0682495421230062,0
18723,23.634,18.001,13.641,14.146,0.0432781700167648,0
18724,21.582,14.959,10.285,10.866,0.116400171821179,0
18725,23.481,17.642,12.053,12.625,0.092633687176966,0
18726,21.477,18.624,14.951,15.459,0.0518652099195597,0
18727,23.108,17.878,13.368,13.983,0.0331058907144937,0
18728,23.146,18.773,14.298,14.883,0.0758946638440411,0
18729,19.744,18.256,15.853,16.015,0.1034649699173589,0
18730,22.729,15.787,10.608,11.243,0.046518813398452,0
18731,19.233,14.954,11.52,11.892,0.0876584280032445,0
18732,20.059,19.243,15.688,16.836,0.075,0
18733,21.831,17.572,13.642,14.087,0.0578013840664737,0
18734,21.533,17.168,13.574,13.852,0.1170469991071962,0
18735,23.67,18.015,14.013,14.578,0.0667083203206316,0
18736,23.533,17.413,13.174,13.727,0.0526972485050215,0
18737,22.643,20.998,13.397,14.448,0.0354682957019364,0
18738,21.837,21.706,16.242,17.369,0.0,0
18739,22.865,20.831,15.685,16.639,0.097,0
18740,22.978,17.805,14.232,14.728,0.0736002717386287,0
18741,20.102,19.637,16.501,17.791,0.1024743870437876,0
18742,21.544,16.792,12.807,13.323,0.0612943716828878,0
18743,23.238,19.36,16.109,16.64,0.0771556867638413,0
18744,22.905,16.476,12.198,12.746,0.0492036584005701,0
18745,21.204,18.522,15.482,15.697,0.05913543776789,0
18746,22.911,17.512,13.676,14.164,0.046065171225124,0
18747,19.683,19.09,17.226,17.227,0.1297574660665042,0
18748,18.082,17.731,15.938,16.417,0.1046613586764475,0
18749,18.897,18.099,16.022,16.09,0.0649384323802168,0
18750,23.615,17.156,12.804,13.419,0.0635295206970743,0
18751,22.306,15.732,11.098,11.664,0.0841724420460758,0
18752,23.829,15.973,11.003,11.633,0.0898721313867652,0
18753,20.2,15.539,11.825,12.25,0.0399624824053761,0
18754,24.267,16.659,12.219,12.832,0.0411096095821889,0
18755,19.896,19.03,13.565,14.388,0.1161808934377765,0
18756,21.892,18.348,15.571,16.091,0.1116154111222997,0
18757,22.272,16.06,12.13,12.641,0.0639765582068932,0
18758,19.062,14.203,10.415,10.802,0.1747226373427324,0
18759,20.666,14.12,9.597,10.123,0.046,0
18760,24.044,18.359,15.189,15.605,0.0824621125123532,0
18761,22.28,17.383,10.219,11.183,0.0734098086089318,0
18762,19.961,16.159,13.097,13.422,0.0555697759577992,0
18763,17.139,13.626,10.129,10.524,0.3516816742453322,0
18764,23.064,21.833,15.917,17.29,0.118,0
18765,23.656,20.018,13.777,14.668,0.1189621788637044,0
18766,21.879,21.657,15.97,17.102,0.1976992665641428,0
18767,23.356,17.475,13.161,13.437,0.087,0
18768,18.724,18.15,15.216,16.092,0.0681175454637056,0
18769,23.852,16.808,12.805,13.341,0.0277848879788996,0
18770,22.381,18.283,14.83,15.22,0.039,0
18771,22.952,21.897,15.983,17.012,0.083408632646747,0
18772,22.984,21.749,15.874,17.051,0.1292478239662084,0
18773,22.899,21.177,15.496,17.087,0.0912852671574115,0
18774,23.588,18.508,14.828,15.317,0.0640312423743284,0
18775,22.745,16.818,13.416,13.887,0.065,0
18776,23.217,18.773,11.64,12.593,0.0403112887414927,0
18777,21.994,15.994,11.676,12.241,0.0224722050542442,0
18778,19.946,14.195,10.135,10.567,0.0613921819126833,0
18779,22.826,20.883,15.669,16.475,0.1025914226434159,0
18780,21.933,20.479,15.532,16.639,0.0425205832509386,0
18781,20.001,14.69,10.181,10.699,0.0715611626512593,0
18782,21.688,19.923,13.795,14.582,0.1262695529413167,0
18783,22.937,17.813,13.864,14.35,0.0545618914628149,0
18784,23.136,17.513,12.114,12.778,0.0612698947281615,0
18785,23.675,19.091,11.675,12.68,0.1540292180074936,0
18786,19.792,14.141,10.352,10.834,0.0380131556174964,0
18787,23.147,16.601,11.043,11.711,0.0418688428309166,0
18788,23.054,17.145,13.482,14.027,0.060811183182043,0
18789,21.786,16.162,12.028,12.505,0.0514003891035855,0
18790,22.118,21.097,15.641,16.919,0.1024499877989255,0
18791,22.464,16.76,12.52,13.033,0.0894986033410577,0
18792,23.15,18.257,14.653,15.165,0.0834865258589672,0
18793,22.641,17.242,13.729,14.162,0.0550272659687904,0
18794,23.546,17.938,14.492,14.88,0.0793095202355934,0
18795,24.278,21.685,14.072,15.345,0.1132077735846792,1
18796,22.045,16.651,13.175,13.575,0.2075379483371655,0
18797,22.654,15.73,10.935,11.496,0.0262488094968133,0
18798,22.037,16.616,10.448,11.256,0.0939148550549911,0
18799,23.399,16.901,11.747,12.452,0.0593043000127309,0
18800,23.168,16.101,11.743,12.305,0.1008464178838296,0
18801,19.871,14.599,10.656,11.1,0.029,0
18802,23.569,22.328,16.524,17.331,0.2057692882818036,0
18803,22.78,21.101,15.692,16.59,0.0893588272080604,0
18804,20.97,15.349,11.685,12.051,0.157470632182639,0
18805,22.104,15.735,11.056,11.684,0.0417612260356422,0
18806,24.084,16.396,10.919,11.607,0.0332415402771893,0
18807,21.118,20.216,14.702,15.728,0.064202803677098,0
18808,23.787,18.568,10.145,11.635,0.1343167897174437,0
18809,21.417,15.419,11.311,11.857,0.0768374908491941,0
18810,21.956,20.436,14.476,15.326,0.0590338885725817,0
18811,23.176,18.425,13.536,14.228,0.0694262198308391,0
18812,21.345,15.546,11.399,11.914,0.0212602916254693,0
18813,19.693,18.979,15.589,16.617,0.0902108640907512,0
18814,19.705,13.807,10.216,10.618,0.242538656712698,0
18815,18.723,18.26,16.308,16.784,0.008,0
18816,24.031,17.341,13.376,13.9,0.0628012738724303,0
18817,20.907,18.939,14.167,15.23,0.0732461603089199,0
18818,22.955,16.519,11.665,12.249,0.0243515913237718,0
18819,17.784,17.146,14.426,15.253,0.1417356694696151,0
